Source;Word;Article;Forms;Wortart;Genus;URL;nur_im_Plural
B1;befriedigend;;;partizipiales Adjektiv;;https://www.dwds.de/wb/befriedigend;0.0
B1;begegnen;;;Verb;;https://www.dwds.de/wb/begegnen;0.0
B1;begeistert;;;partizipiales Adjektiv;;https://www.dwds.de/wb/begeistert;0.0
A1,BW3;beginnen;;du beginnst, ich begann;Verb;;https://www.dwds.de/wb/beginnen;0.0
B1;begleiten;;;Verb;;https://www.dwds.de/wb/begleiten;0.0
B1;begrenzt;;;partizipiales Adjektiv;;https://www.dwds.de/wb/begrenzt;0.0
A2;begründen;;;Verb;;https://www.dwds.de/wb/begr%C3%BCnden;0.0
B1;begrüßen;;;Verb;;https://www.dwds.de/wb/begr%C3%BC%C3%9Fen;0.0
B1;behalten;;;Verb;;https://www.dwds.de/wb/behalten;0.0
B1;behandeln;;;Verb;;https://www.dwds.de/wb/behandeln;0.0
B1;behaupten;;;Verb;;https://www.dwds.de/wb/behaupten;0.0
B1;behindern;;;Verb;;https://www.dwds.de/wb/behindern;0.0
A1,BW3;bei;;;Präposition;;https://www.dwds.de/wb/bei#1;0.0
A1;beide;;;;;https://www.dwds.de/wb/beide;0.0
BW3;beide(-);;;;;;
BW3;beim;;;;;;
B1;beinah;;;Adverb;;https://www.dwds.de/wb/beinah;0.0
B1;beinahe;;;Adverb;;https://www.dwds.de/wb/beinahe;0.0
B1;beißen;;;Verb;;https://www.dwds.de/wb/bei%C3%9Fen;0.0
A1;bekannt;;;partizipiales Adjektiv;;https://www.dwds.de/wb/bekannt;0.0
B1;bekannt geben;;;Verb;;https://www.dwds.de/wb/bekannt%20geben;0.0
B1;bekanntgeben;;;Verb;;https://www.dwds.de/wb/bekanntgeben;0.0
A1;bekommen;;;Verb;;https://www.dwds.de/wb/bekommen;0.0
B1;beleidigen;;;Verb;;https://www.dwds.de/wb/beleidigen;0.0
A2;beliebt;;;partizipiales Adjektiv;;https://www.dwds.de/wb/beliebt;0.0
B1;bemerken;;;Verb;;https://www.dwds.de/wb/bemerken;0.0
B1;bemühen;;;Verb;;https://www.dwds.de/wb/bem%C3%BChen;0.0
A1;benutzen;;;Verb;;https://www.dwds.de/wb/benutzen;0.0
B1;benötigen;;;Verb;;https://www.dwds.de/wb/ben%C3%B6tigen;0.0
B1;beobachten;;;Verb;;https://www.dwds.de/wb/beobachten;0.0
A2,BW1;bequem;;;Adjektiv;;https://www.dwds.de/wb/bequem;0.0
A2;beraten;;;Verb;;https://www.dwds.de/wb/beraten;0.0
B1;berechnen;;;Verb;;https://www.dwds.de/wb/berechnen;0.0
B1;bereit;;;Adjektiv;;https://www.dwds.de/wb/bereit;0.0
B1;bereits;;;Adverb;;https://www.dwds.de/wb/bereits;0.0
A2;berichten;;;Verb;;https://www.dwds.de/wb/berichten;0.0
B1;beruflich;;;Adjektiv;;https://www.dwds.de/wb/beruflich;0.0
B1;berufstätig;;;Adjektiv;;https://www.dwds.de/wb/berufst%C3%A4tig;0.0
B1;beruhigen;;;Verb;;https://www.dwds.de/wb/beruhigen;0.0
A2;berühmt;;;partizipiales Adjektiv;;https://www.dwds.de/wb/ber%C3%BChmt;0.0
B1;beschließen;;;Verb;;https://www.dwds.de/wb/beschlie%C3%9Fen;0.0
A2;beschreiben;;;Verb;;https://www.dwds.de/wb/beschreiben;0.0
B1;beschränken;;;Verb;;https://www.dwds.de/wb/beschr%C3%A4nken;0.0
A2;beschweren;;;Verb;;https://www.dwds.de/wb/beschweren#2;0.0
B1;beschädigen;;;Verb;;https://www.dwds.de/wb/besch%C3%A4digen;0.0
B1;beschäftigen;;;Verb;;https://www.dwds.de/wb/besch%C3%A4ftigen;0.0
B1;besetzen;;;Verb;;https://www.dwds.de/wb/besetzen;0.0
A1;besetzt;;;partizipiales Adjektiv;;https://www.dwds.de/wb/besetzt;0.0
A1;besichtigen;;;Verb;;https://www.dwds.de/wb/besichtigen;0.0
B1;besonder;;;Adjektiv;;https://www.dwds.de/wb/besonder;0.0
A2;besonders;;;Adverb;;https://www.dwds.de/wb/besonders;0.0
B1;besorgen;;;Verb;;https://www.dwds.de/wb/besorgen;0.0
B1;besprechen;;;Verb;;https://www.dwds.de/wb/besprechen;0.0
A1,BW3;besser;;;Komparativ;;https://www.dwds.de/wb/besser;0.0
A1;best;;;Superlativ;;https://www.dwds.de/wb/best;0.0
A2;bestehen;;;Verb;;https://www.dwds.de/wb/bestehen;0.0
A1;bestellen;;;Verb;;https://www.dwds.de/wb/bestellen;0.0
B1;bestimmt;;;partizipiales Adjektiv;;https://www.dwds.de/wb/bestimmt;0.0
B1;bestrafen;;;Verb;;https://www.dwds.de/wb/bestrafen;0.0
A2;bestätigen;;;Verb;;https://www.dwds.de/wb/best%C3%A4tigen;0.0
A1;besuchen;;;Verb;;https://www.dwds.de/wb/besuchen;0.0
A2;besucht;;;partizipiales Adjektiv;;https://www.dwds.de/wb/besucht;0.0
B1;beteiligen;;;Verb;;https://www.dwds.de/wb/beteiligen;0.0
B1;betreuen;;;Verb;;https://www.dwds.de/wb/betreuen;0.0
B1;betrunken;;;partizipiales Adjektiv;;https://www.dwds.de/wb/betrunken;0.0
B1;betrügen;;;Verb;;https://www.dwds.de/wb/betr%C3%BCgen;0.0
B1;bevor;;;Konjunktion;;https://www.dwds.de/wb/bevor;0.0
B1;beweisen;;;Verb;;https://www.dwds.de/wb/beweisen;0.0
A2;bewerben;;;Verb;;https://www.dwds.de/wb/bewerben;0.0
A2;bewölkt;;;partizipiales Adjektiv;;https://www.dwds.de/wb/bew%C3%B6lkt;0.0
A1;bezahlen;;;Verb;;https://www.dwds.de/wb/bezahlen;0.0
B1;bieten;;;Verb;;https://www.dwds.de/wb/bieten;0.0
A1;billig;;;Adjektiv;;https://www.dwds.de/wb/billig;0.0
B1;bio;;;Adjektiv;;https://www.dwds.de/wb/bio;0.0
B1;bio-;;;Affix;;https://www.dwds.de/wb/bio-;0.0
B1;biologisch;;;Adjektiv;;https://www.dwds.de/wb/biologisch;0.0
A1,BW1;bis;;;;;https://www.dwds.de/wb/bis;0.0
B1;bisher;;;Adverb;;https://www.dwds.de/wb/bisher;0.0
A1;bisschen;;;Adverb;;https://www.dwds.de/wb/bisschen;0.0
A1;bitte;;;Partikel;;https://www.dwds.de/wb/bitte;0.0
A1,BW1;bitten;;du bittest, ich bat, Bitte;Verb;;https://www.dwds.de/wb/bitten;0.0
A1;bitter;;;Adjektiv;;https://www.dwds.de/wb/bitter;0.0
B1;blass;;;Adjektiv;;https://www.dwds.de/wb/blass;0.0
A1,BW1;blau;;;Adjektiv;;https://www.dwds.de/wb/blau;0.0
A1,BW1;bleiben;;du bleibst, ich blieb;Verb;;https://www.dwds.de/wb/bleiben;0.0
B1,BW3;blind;;blinde;Adjektiv;;https://www.dwds.de/wb/blind;0.0
B1,BW3;blitzen;;es blitzt, Blitz;Verb;;https://www.dwds.de/wb/blitzen;0.0
A2,BW3;blond;;blonde;Adjektiv;;https://www.dwds.de/wb/blond;0.0
B1;bloß;;;Adverb;;https://www.dwds.de/wb/blo%C3%9F#2;0.0
B1,BW1;bluten;;du blutest, Blut;Verb;;https://www.dwds.de/wb/bluten;0.0
A2;blöd;;;Adjektiv;;https://www.dwds.de/wb/bl%C3%B6d;0.0
A2;blöde;;;Adjektiv;;https://www.dwds.de/wb/bl%C3%B6de;0.0
B1,BW3;blühen;;es blüht;Verb;;https://www.dwds.de/wb/bl%C3%BChen;0.0
BW1;boxen;;Boxer;;;;
A2;braten;;;Verb;;https://www.dwds.de/wb/braten;0.0
A1,BW1;brauchen;;du brauchst;Verb;;https://www.dwds.de/wb/brauchen;0.0
A1,BW1;braun;;;Adjektiv;;https://www.dwds.de/wb/braun;0.0
B1;brechen;;;Verb;;https://www.dwds.de/wb/brechen;0.0
A1;breit;;;Adjektiv;;https://www.dwds.de/wb/breit;0.0
B1;bremsen;;;Verb;;https://www.dwds.de/wb/bremsen;0.0
B1,BW3;brennen;;Brand, Verbrennung;Verb;;https://www.dwds.de/wb/brennen;0.0
A1,BW1;bringen;;du bringst, ich brachte;Verb;;https://www.dwds.de/wb/bringen;0.0
BW3;brüllen;;du brüllst;;;;
A2;buchen;;;Verb;;https://www.dwds.de/wb/buchen;0.0
A1;buchstabieren;;;Verb;;https://www.dwds.de/wb/buchstabieren;0.0
A2,BW3;bunt;;;Adjektiv;;https://www.dwds.de/wb/bunt;0.0
A1;bös;;;Adjektiv;;https://www.dwds.de/wb/b%C3%B6s;0.0
A1,BW1;böse;;;Adjektiv;;https://www.dwds.de/wb/b%C3%B6se;0.0
A2;chatten;;;Verb;;https://www.dwds.de/wb/chatten;0.0
B1;chic;;;Adjektiv;;https://www.dwds.de/wb/chic;0.0
A1;circa;;;Adverb;;https://www.dwds.de/wb/circa;0.0
A1;cm;;;Symbol;;https://www.dwds.de/wb/cm;0.0
A1,B1,BW1;da;;;Adverb;;https://www.dwds.de/wb/da#1;0.0
A2;dabei;;;Pronominaladverb;;https://www.dwds.de/wb/dabei;0.0
A2;dafür;;;Pronominaladverb;;https://www.dwds.de/wb/daf%C3%BCr;0.0
A2;dagegen;;;Pronominaladverb;;https://www.dwds.de/wb/dagegen;0.0
B1;daher;;;Pronominaladverb;;https://www.dwds.de/wb/daher;0.0
B1;dahin;;;Pronominaladverb;;https://www.dwds.de/wb/dahin;0.0
A2;damals;;;Adverb;;https://www.dwds.de/wb/damals;0.0
B1;damit;;;Pronominaladverb;;https://www.dwds.de/wb/damit#1;0.0
B1,BW3;danach;;;Pronominaladverb;;https://www.dwds.de/wb/danach;0.0
A1;daneben;;;Pronominaladverb;;https://www.dwds.de/wb/daneben;0.0
B1;dankbar;;;Adjektiv;;https://www.dwds.de/wb/dankbar;0.0
A1;danke;;;Partikel;;https://www.dwds.de/wb/danke;0.0
A1,BW1;danken;;du dankst, Dank;Verb;;https://www.dwds.de/wb/danken;0.0
A1,BW1;dann;;;Adverb;;https://www.dwds.de/wb/dann;0.0
A2;darauf;;;Pronominaladverb;;https://www.dwds.de/wb/darauf;0.0
B1;darstellen;;;Verb;;https://www.dwds.de/wb/darstellen;0.0
A2;darüber;;;Pronominaladverb;;https://www.dwds.de/wb/dar%C3%BCber;0.0
A1,BW1;das;;;bestimmter Artikel;neutr.;https://www.dwds.de/wb/das#1;0.0
A2;dass;;;Konjunktion;;https://www.dwds.de/wb/dass;0.0
B1;dasselbe;;;Demonstrativpronomen;neutr.;https://www.dwds.de/wb/dasselbe;0.0
A1;dauern;;;Verb;;https://www.dwds.de/wb/dauern#1;0.0
B1;dauernd;;;partizipiales Adjektiv;;https://www.dwds.de/wb/dauernd;0.0
A1;dein;;;Possessivpronomen;;https://www.dwds.de/wb/dein#1;0.0
BW3;dein(-);;;;;;
B1;dekorieren;;;Verb;;https://www.dwds.de/wb/dekorieren;0.0
BW1;dem;;;;;;
BW1;den;;;;;;
A2,BW1;denken;;du denkst, ich dachte, Gedanke;Verb;;https://www.dwds.de/wb/denken;0.0
A1,BW3;denn;;;Konjunktion;;https://www.dwds.de/wb/denn#1;0.0
A1,BW1;der;;;bestimmter Artikel;mask.;https://www.dwds.de/wb/der#1;0.0
B1;derselbe;;;Demonstrativpronomen;mask.;https://www.dwds.de/wb/derselbe;0.0
BW3;des;;;;;;
A2,BW3;deshalb;;;Konjunktion;;https://www.dwds.de/wb/deshalb;0.0
B1;desto;;;Konjunktion;;https://www.dwds.de/wb/desto;0.0
B1;deswegen;;;Konjunktion;;https://www.dwds.de/wb/deswegen;0.0
A2;deutlich;;;Adjektiv;;https://www.dwds.de/wb/deutlich;0.0
A1;deutsch;;;Adjektiv;;https://www.dwds.de/wb/deutsch;0.0
A1,BW1;dich;;;Pronomen;;https://www.dwds.de/wb/dich;0.0
B1;dicht;;;Adjektiv;;https://www.dwds.de/wb/dicht;0.0
A2,BW3;dick;;;Adjektiv;;https://www.dwds.de/wb/dick;0.0
A1,BW1;die;;;bestimmter Artikel;fem.;https://www.dwds.de/wb/die#1;0.0
B1;dienen;;;Verb;;https://www.dwds.de/wb/dienen;0.0
B1;dies;;;Demonstrativpronomen;neutr.;https://www.dwds.de/wb/dies;0.0
BW3;dies(-);;;;;;
B1;diese;;;Demonstrativpronomen;fem.;https://www.dwds.de/wb/diese;0.0
B1;dieselbe;;;Demonstrativpronomen;fem.;https://www.dwds.de/wb/dieselbe;0.0
B1;dieser;;;Demonstrativpronomen;mask.;https://www.dwds.de/wb/dieser;0.0
B1;dieses;;;Demonstrativpronomen;neutr.;https://www.dwds.de/wb/dieses;0.0
B1;diesmal;;;Adverb;;https://www.dwds.de/wb/diesmal;0.0
B1;digital;;;Adjektiv;;https://www.dwds.de/wb/digital;0.0
A1,BW1;dir;;;Pronomen;;https://www.dwds.de/wb/dir;0.0
A2;direkt;;;Adjektiv;;https://www.dwds.de/wb/direkt;0.0
A2;diskutieren;;;Verb;;https://www.dwds.de/wb/diskutieren;0.0
A2,BW3;doch;;;Adverb;;https://www.dwds.de/wb/doch#2;0.0
B1,BW3;donnern;;Donner;Verb;;https://www.dwds.de/wb/donnern;0.0
B1;doppel-;;;Affix;;https://www.dwds.de/wb/doppel-;0.0
B1,BW3;doppelt;;;Adjektiv;;https://www.dwds.de/wb/doppelt;0.0
A1,BW1;dort;;;Adverb;;https://www.dwds.de/wb/dort;0.0
A2;dorther;;;Pronominaladverb;;https://www.dwds.de/wb/dorther;0.0
A2;dorthin;;;Pronominaladverb;;https://www.dwds.de/wb/dorthin;0.0
A1,BW3;draußen;;;Adverb;;https://www.dwds.de/wb/drau%C3%9Fen;0.0
BW3;dreckig;;Dreck;;;;
B1,BW3;drehen;;du drehst;Verb;;https://www.dwds.de/wb/drehen;0.0
A1,BW1;drei;;;Kardinalzahlwort;;https://www.dwds.de/wb/drei;0.0
A1;dreizehn;;;Kardinalzahlwort;;https://www.dwds.de/wb/dreizehn;0.0
A1;dreißig;;;Kardinalzahlwort;;https://www.dwds.de/wb/drei%C3%9Fig;0.0
B1;drin;;;Pronominaladverb;;https://www.dwds.de/wb/drin;0.0
A2;dringend;;;partizipiales Adjektiv;;https://www.dwds.de/wb/dringend;0.0
A2;drinnen;;;Adverb;;https://www.dwds.de/wb/drinnen;0.0
A1;dritte;;;Ordinalzahlwort;;https://www.dwds.de/wb/dritte;0.0
A1;drucken;;;Verb;;https://www.dwds.de/wb/drucken;0.0
A2;drüben;;;Adverb;;https://www.dwds.de/wb/dr%C3%BCben;0.0
A1,BW3;drücken;;du drückst, Druck;Verb;;https://www.dwds.de/wb/dr%C3%BCcken;0.0
BW1;du;;;;;;
A2,BW3;dumm;;;Adjektiv;;https://www.dwds.de/wb/dumm;0.0
A2,BW1;dunkel;;Dunkelheit;Adjektiv;;https://www.dwds.de/wb/dunkel;0.0
A1,BW3;durch;;;Präposition;;https://www.dwds.de/wb/durch#1;0.0
B1;durcheinander;;;Adverb;;https://www.dwds.de/wb/durcheinander;0.0
B1;durchschnittlich;;;Adjektiv;;https://www.dwds.de/wb/durchschnittlich;0.0
B1;durstig;;;Adjektiv;;https://www.dwds.de/wb/durstig;0.0
A1;duschen;;;Verb;;https://www.dwds.de/wb/duschen;0.0
B1;duzen;;;Verb;;https://www.dwds.de/wb/duzen;0.0
A2,BW3;dünn;;;Adjektiv;;https://www.dwds.de/wb/d%C3%BCnn;0.0
A1,BW1,BW3;dürfen;;du darfst, ich durfte;Verb;;https://www.dwds.de/wb/d%C3%BCrfen;0.0
B1;eben;;;Adverb;;https://www.dwds.de/wb/eben#2;0.0
B1;ebenfalls;;;Konjunktion;;https://www.dwds.de/wb/ebenfalls;0.0
B1;ebenso;;;Adverb;;https://www.dwds.de/wb/ebenso;0.0
A2;echt;;;Adjektiv;;https://www.dwds.de/wb/echt;0.0
B1;eckig;;;Adjektiv;;https://www.dwds.de/wb/eckig;0.0
A2;egal;;;Adjektiv;;https://www.dwds.de/wb/egal#1;0.0
B1;eher;;;Komparativ;;https://www.dwds.de/wb/eher;0.0
B1,BW3;ehrlich;;;Adjektiv;;https://www.dwds.de/wb/ehrlich;0.0
A2;eigen;;;Adjektiv;;https://www.dwds.de/wb/eigen;0.0
A2;eigentlich;;;Adjektiv;;https://www.dwds.de/wb/eigentlich;0.0
B1;eignen;;;Verb;;https://www.dwds.de/wb/eignen#1;0.0
B1;eilen;;;Verb;;https://www.dwds.de/wb/eilen;0.0
A1;eilig;;;Adjektiv;;https://www.dwds.de/wb/eilig;0.0
A1;ein;;;unbestimmter Artikel;mask., neutr.;https://www.dwds.de/wb/ein#1;0.0
A2;ein Mal;;;Adverb;;https://www.dwds.de/wb/ein%20Mal;0.0
B1;ein paar;;;Indefinitpronomen;;https://www.dwds.de/wb/ein%20paar;0.0
BW1;ein(-);;;;;;
B1;einbrechen;;;Verb;;https://www.dwds.de/wb/einbrechen;0.0
B1;eindeutig;;;Adjektiv;;https://www.dwds.de/wb/eindeutig;0.0
A1;eine;;;unbestimmter Artikel;fem.;https://www.dwds.de/wb/eine#1;0.0
B1;einerseits;;;Adverb;;https://www.dwds.de/wb/einerseits;0.0
A1;einfach;;;Adjektiv;;https://www.dwds.de/wb/einfach;0.0
B1;einfallen;;;Verb;;https://www.dwds.de/wb/einfallen;0.0
B1;einfügen;;;Verb;;https://www.dwds.de/wb/einf%C3%BCgen;0.0
B1;einführen;;;Verb;;https://www.dwds.de/wb/einf%C3%BChren;0.0
B1;einheitlich;;;Adjektiv;;https://www.dwds.de/wb/einheitlich;0.0
A1;einhundert;;;Kardinalzahlwort;;https://www.dwds.de/wb/einhundert;0.0
A2,BW3;einige;;;Indefinitpronomen;;https://www.dwds.de/wb/einige;0.0
B1;einigen;;;Verb;;https://www.dwds.de/wb/einigen;0.0
A1;einkaufen;;;Verb;;https://www.dwds.de/wb/einkaufen;0.0
A1;einladen;;;Verb;;https://www.dwds.de/wb/einladen#2;0.0
A2,BW1;einmal;;;Adverb;;https://www.dwds.de/wb/einmal;0.0
B1;einnehmen;;;Verb;;https://www.dwds.de/wb/einnehmen;0.0
A2;einpacken;;;Verb;;https://www.dwds.de/wb/einpacken;0.0
B1;einrichten;;;Verb;;https://www.dwds.de/wb/einrichten;0.0
A1;eins;;;Kardinalzahlwort;;https://www.dwds.de/wb/eins;0.0
B1;einsam;;;Adjektiv;;https://www.dwds.de/wb/einsam;0.0
B1;einschalten;;;Verb;;https://www.dwds.de/wb/einschalten;0.0
B1;einschließlich;;;Präposition;;https://www.dwds.de/wb/einschlie%C3%9Flich#1;0.0
B1;einsetzen;;;Verb;;https://www.dwds.de/wb/einsetzen;0.0
A1;einsteigen;;;Verb;;https://www.dwds.de/wb/einsteigen;0.0
B1;einstellen;;;Verb;;https://www.dwds.de/wb/einstellen;0.0
A1;eintausend;;;Kardinalzahlwort;;https://www.dwds.de/wb/eintausend;0.0
A2;eintragen;;;Verb;;https://www.dwds.de/wb/eintragen;0.0
B1;eintreten;;;Verb;;https://www.dwds.de/wb/eintreten;0.0
A2;einverstanden;;;partizipiales Adjektiv;;https://www.dwds.de/wb/einverstanden;0.0
B1;einzahlen;;;Verb;;https://www.dwds.de/wb/einzahlen;0.0
B1;einzel-;;;Affix;;https://www.dwds.de/wb/einzel-;0.0
A2;einzeln;;;Adjektiv;;https://www.dwds.de/wb/einzeln;0.0
A2;einziehen;;;Verb;;https://www.dwds.de/wb/einziehen;0.0
B1;einzig;;;Adjektiv;;https://www.dwds.de/wb/einzig;0.0
B1;elegant;;;Adjektiv;;https://www.dwds.de/wb/elegant;0.0
B1;elektr-;;;Affix;;https://www.dwds.de/wb/elektr-;0.0
B1;elektrisch;;;Adjektiv;;https://www.dwds.de/wb/elektrisch;0.0
B1;elektro-;;;Affix;;https://www.dwds.de/wb/elektro-;0.0
B1;elektronisch;;;Adjektiv;;https://www.dwds.de/wb/elektronisch;0.0
A1;elf;;;Kardinalzahlwort;;https://www.dwds.de/wb/elf;0.0
B1;empfangen;;;Verb;;https://www.dwds.de/wb/empfangen;0.0
A1;empfehlen;;;Verb;;https://www.dwds.de/wb/empfehlen;0.0
BW3;empfindlich;;;;;;
A1;enden;;;Verb;;https://www.dwds.de/wb/enden;0.0
B1;endgültig;;;Adjektiv;;https://www.dwds.de/wb/endg%C3%BCltig;0.0
A2,BW3;endlich;;;Adverb;;https://www.dwds.de/wb/endlich;0.0
A2;eng;;;Adjektiv;;https://www.dwds.de/wb/eng;0.0
B1;entdecken;;;Verb;;https://www.dwds.de/wb/entdecken;0.0
B1;entfernen;;;Verb;;https://www.dwds.de/wb/entfernen;0.0
B1;entgegenkommen;;;Verb;;https://www.dwds.de/wb/entgegenkommen;0.0
B1;enthalten;;;Verb;;https://www.dwds.de/wb/enthalten;0.0
B1;entlang;;;;;https://www.dwds.de/wb/entlang;0.0
B1;entlassen;;;Verb;;https://www.dwds.de/wb/entlassen;0.0
B1;entscheiden;;;Verb;;https://www.dwds.de/wb/entscheiden;0.0
B1;entschließen;;;Verb;;https://www.dwds.de/wb/entschlie%C3%9Fen;0.0
B1;entschlossen;;;partizipiales Adjektiv;;https://www.dwds.de/wb/entschlossen;0.0
A1;entschuldigen;;;Verb;;https://www.dwds.de/wb/entschuldigen;0.0
B1;entsorgen;;;Verb;;https://www.dwds.de/wb/entsorgen;0.0
B1;entspannen;;;Verb;;https://www.dwds.de/wb/entspannen;0.0
B1;entstehen;;;Verb;;https://www.dwds.de/wb/entstehen;0.0
B1;enttäuschen;;;Verb;;https://www.dwds.de/wb/entt%C3%A4uschen;0.0
B1;entweder;;;Konjunktion;;https://www.dwds.de/wb/entweder;0.0
B1;entwickeln;;;Verb;;https://www.dwds.de/wb/entwickeln;0.0
A1,BW1;er;;;Personalpronomen;mask.;https://www.dwds.de/wb/er;0.0
B1;ereignen;;;Verb;;https://www.dwds.de/wb/ereignen;0.0
B1;erfahren;;;Verb;;https://www.dwds.de/wb/erfahren#1;0.0
B1;erfinden;;;Verb;;https://www.dwds.de/wb/erfinden;0.0
B1;erfolgreich;;;Adjektiv;;https://www.dwds.de/wb/erfolgreich;0.0
B1;erforderlich;;;Adjektiv;;https://www.dwds.de/wb/erforderlich;0.0
B1;erfordern;;;Verb;;https://www.dwds.de/wb/erfordern;0.0
B1;erfüllen;;;Verb;;https://www.dwds.de/wb/erf%C3%BCllen;0.0
B1;ergänzen;;;Verb;;https://www.dwds.de/wb/erg%C3%A4nzen;0.0
B1;erhalten;;;Verb;;https://www.dwds.de/wb/erhalten;0.0
B1;erholen;;;Verb;;https://www.dwds.de/wb/erholen;0.0
B1;erhöhen;;;Verb;;https://www.dwds.de/wb/erh%C3%B6hen;0.0
A2;erinnern;;;Verb;;https://www.dwds.de/wb/erinnern;0.0
B1;erkennen;;;Verb;;https://www.dwds.de/wb/erkennen;0.0
A1;erklären;;;Verb;;https://www.dwds.de/wb/erkl%C3%A4ren;0.0
B1;erkundigen;;;Verb;;https://www.dwds.de/wb/erkundigen;0.0
B1;erkälten;;;Verb;;https://www.dwds.de/wb/erk%C3%A4lten;0.0
A1;erlauben;;;Verb;;https://www.dwds.de/wb/erlauben;0.0
B1;erleben;;;Verb;;https://www.dwds.de/wb/erleben;0.0
B1;erledigen;;;Verb;;https://www.dwds.de/wb/erledigen;0.0
B1;erleichtern;;;Verb;;https://www.dwds.de/wb/erleichtern;0.0
B1;ernst;;;Adjektiv;;https://www.dwds.de/wb/ernst;0.0
B1;ernsthaft;;;Adjektiv;;https://www.dwds.de/wb/ernsthaft;0.0
B1;ernähren;;;Verb;;https://www.dwds.de/wb/ern%C3%A4hren;0.0
A2;erreichen;;;Verb;;https://www.dwds.de/wb/erreichen;0.0
B1,BW3;erschrecken;;du erschrickst, ich erschrak, Schreck;Verb;;https://www.dwds.de/wb/erschrecken#1;0.0
B1;erschöpft;;;partizipiales Adjektiv;;https://www.dwds.de/wb/ersch%C3%B6pft;0.0
B1;ersetzen;;;Verb;;https://www.dwds.de/wb/ersetzen;0.0
A2,BW1;erst;;;Adverb;;https://www.dwds.de/wb/erst;0.0
A1;erste;;;Ordinalzahlwort;;https://www.dwds.de/wb/erste;0.0
B1;erstellen;;;Verb;;https://www.dwds.de/wb/erstellen;0.0
B1;erwachsen;;;partizipiales Adjektiv;;https://www.dwds.de/wb/erwachsen#2;0.0
B1;erwarten;;;Verb;;https://www.dwds.de/wb/erwarten;0.0
B1;erziehen;;;Verb;;https://www.dwds.de/wb/erziehen;0.0
A1;erzählen;;;Verb;;https://www.dwds.de/wb/erz%C3%A4hlen;0.0
B1;eröffnen;;;Verb;;https://www.dwds.de/wb/er%C3%B6ffnen;0.0
A1,BW1;es;;;Personalpronomen;neutr.;https://www.dwds.de/wb/es#1;0.0
A1,BW1;essen;;du isst, ich aß;Verb;;https://www.dwds.de/wb/essen;0.0
B1;etwa;;;Adverb;;https://www.dwds.de/wb/etwa;0.0
A2,BW3;etwas;;;Indefinitpronomen;;https://www.dwds.de/wb/etwas;0.0
BW1;euch;;;;;;
A1,BW3;euer;;;Possessivpronomen;;https://www.dwds.de/wb/euer#1;0.0
BW1;eure(-);;;;;;
A1;europäisch;;;Adjektiv;;https://www.dwds.de/wb/europ%C3%A4isch;0.0
B1;eventuell;;;Adjektiv;;https://www.dwds.de/wb/eventuell;0.0
B1;ewig;;;Adjektiv;;https://www.dwds.de/wb/ewig;0.0
B1;extra;;;Adverb;;https://www.dwds.de/wb/extra;0.0
B1;extrem;;;Adjektiv;;https://www.dwds.de/wb/extrem;0.0
A1,BW3;fahren;;du fährst, ich fuhr;Verb;;https://www.dwds.de/wb/fahren;0.0
B1;fair;;;Adjektiv;;https://www.dwds.de/wb/fair;0.0
A2,BW1;fallen;;du fällst, ich fiel;Verb;;https://www.dwds.de/wb/fallen;0.0
B1;falls;;;Konjunktion;;https://www.dwds.de/wb/falls;0.0
A1;falsch;;;Adjektiv;;https://www.dwds.de/wb/falsch;0.0
B1,BW3;fangen;;du fängst, er fängt, ich fing;Verb;;https://www.dwds.de/wb/fangen;0.0
A2;fantastisch;;;Adjektiv;;https://www.dwds.de/wb/fantastisch;0.0
B1;farbig;;;Adjektiv;;https://www.dwds.de/wb/farbig;0.0
B1;fassen;;;Verb;;https://www.dwds.de/wb/fassen;0.0
A2;fast;;;Adverb;;https://www.dwds.de/wb/fast;0.0
A2;faul;;;Adjektiv;;https://www.dwds.de/wb/faul;0.0
B1;faulenzen;;;Verb;;https://www.dwds.de/wb/faulenzen;0.0
A1;fehlen;;;Verb;;https://www.dwds.de/wb/fehlen#1;0.0
A1;feiern;;;Verb;;https://www.dwds.de/wb/feiern;0.0
A1;fernsehen;;;Verb;;https://www.dwds.de/wb/fernsehen;0.0
A1;fertig;;;Adjektiv;;https://www.dwds.de/wb/fertig;0.0
B1;fest;;;Adjektiv;;https://www.dwds.de/wb/fest;0.0
B1;festhalten;;;Verb;;https://www.dwds.de/wb/festhalten;0.0
B1;festlegen;;;Verb;;https://www.dwds.de/wb/festlegen;0.0
B1;festnehmen;;;Verb;;https://www.dwds.de/wb/festnehmen;0.0
B1;festsetzen;;;Verb;;https://www.dwds.de/wb/festsetzen;0.0
B1;feststehen;;;Verb;;https://www.dwds.de/wb/feststehen;0.0
B1;feststellen;;;Verb;;https://www.dwds.de/wb/feststellen;0.0
A2;fett;;;Adjektiv;;https://www.dwds.de/wb/fett;0.0
B1;feucht;;;Adjektiv;;https://www.dwds.de/wb/feucht;0.0
B1;finanziell;;;Adjektiv;;https://www.dwds.de/wb/finanziell;0.0
B1;finanzieren;;;Verb;;https://www.dwds.de/wb/finanzieren;0.0
A1,BW1;finden;;du findest, ich fand;Verb;;https://www.dwds.de/wb/finden;0.0
A2;fit;;;Adjektiv;;https://www.dwds.de/wb/fit;0.0
B1;flach;;;Adjektiv;;https://www.dwds.de/wb/flach;0.0
